line_number,timestamp,thread,log_level,class_name,pool_name,log_type,total,active,idle,waiting,connection_wrapper,close_reason,config_key,config_value,raw_log
66,2026-01-08 19:20:22.852,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSource,none,2026-01-08 19:20:22.852 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSource......................none
67,2026-01-08 19:20:22.852,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSourceClassName,none,2026-01-08 19:20:22.852 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceClassName.............none
68,2026-01-08 19:20:22.852,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSourceJNDI,none,2026-01-08 19:20:22.852 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceJNDI..................none
69,2026-01-08 19:20:22.853,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSourceProperties,"{oracle.net.RECV_BUF_SIZE=4194304, oracle.net.SEND_BUF_SIZE=4194304, password=<masked>, oracle.net.SDU=2097152}","2026-01-08 19:20:22.853 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceProperties............{oracle.net.RECV_BUF_SIZE=4194304, oracle.net.SEND_BUF_SIZE=4194304, password=<masked>, oracle.net.SDU=2097152}"
70,2026-01-08 19:20:22.853,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,driverClassName,"""com.p6spy.engine.spy.P6SpyDriver""","2026-01-08 19:20:22.853 [main] DEBUG com.zaxxer.hikari.HikariConfig - driverClassName.................""com.p6spy.engine.spy.P6SpyDriver"""
71,2026-01-08 19:20:22.853,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,exceptionOverrideClassName,none,2026-01-08 19:20:22.853 [main] DEBUG com.zaxxer.hikari.HikariConfig - exceptionOverrideClassName......none
72,2026-01-08 19:20:22.853,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,healthCheckProperties,{},2026-01-08 19:20:22.853 [main] DEBUG com.zaxxer.hikari.HikariConfig - healthCheckProperties...........{}
73,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,healthCheckRegistry,none,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - healthCheckRegistry.............none
74,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,idleTimeout,30000,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - idleTimeout.....................30000
75,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,initializationFailTimeout,1,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - initializationFailTimeout.......1
76,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,isolateInternalQueries,false,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - isolateInternalQueries..........false
77,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,jdbcUrl,jdbc:p6spy:oracle:thin:@127.0.0.1:1521:xe,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - jdbcUrl.........................jdbc:p6spy:oracle:thin:@127.0.0.1:1521:xe
78,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,keepaliveTime,0,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - keepaliveTime...................0
79,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,leakDetectionThreshold,60000,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - leakDetectionThreshold..........60000
80,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,maxLifetime,1800000,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - maxLifetime.....................1800000
81,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,maximumPoolSize,6,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - maximumPoolSize.................6
82,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,metricRegistry,none,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - metricRegistry..................none
83,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,metricsTrackerFactory,none,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - metricsTrackerFactory...........none
84,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,minimumIdle,6,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - minimumIdle.....................6
85,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,password,<masked>,2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - password........................<masked>
86,2026-01-08 19:20:22.854,main,DEBUG,com.zaxxer.hikari.HikariConfig,HikariPool-1,CONFIG_SETTING,,,,,,,poolName,"""HikariPool-1""","2026-01-08 19:20:22.854 [main] DEBUG com.zaxxer.hikari.HikariConfig - poolName........................""HikariPool-1"""
87,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,readOnly,false,2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - readOnly........................false
88,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,registerMbeans,false,2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - registerMbeans..................false
89,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,scheduledExecutor,none,2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - scheduledExecutor...............none
90,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,schema,none,2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - schema..........................none
91,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,threadFactory,internal,2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - threadFactory...................internal
92,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,transactionIsolation,default,2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - transactionIsolation............default
93,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,username,"""SCOTT""","2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - username........................""SCOTT"""
94,2026-01-08 19:20:22.855,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,validationTimeout,5000,2026-01-08 19:20:22.855 [main] DEBUG com.zaxxer.hikari.HikariConfig - validationTimeout...............5000
95,2026-01-08 19:20:22.855,main,INFO,com.zaxxer.hikari.HikariDataSource,HikariPool-1,OTHER,,,,,,,,,2026-01-08 19:20:22.855 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
