line_number,timestamp,thread,log_level,class_name,pool_name,log_type,total,active,idle,waiting,connection_wrapper,close_reason,config_key,config_value,raw_log
66,2026-01-08 20:49:19.624,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSource,none,2026-01-08 20:49:19.624 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSource......................none
67,2026-01-08 20:49:19.624,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSourceClassName,none,2026-01-08 20:49:19.624 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceClassName.............none
68,2026-01-08 20:49:19.624,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSourceJNDI,none,2026-01-08 20:49:19.624 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceJNDI..................none
69,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,dataSourceProperties,"{oracle.net.RECV_BUF_SIZE=4194304, oracle.net.SEND_BUF_SIZE=4194304, password=<masked>, oracle.net.SDU=2097152}","2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - dataSourceProperties............{oracle.net.RECV_BUF_SIZE=4194304, oracle.net.SEND_BUF_SIZE=4194304, password=<masked>, oracle.net.SDU=2097152}"
70,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,driverClassName,"""com.p6spy.engine.spy.P6SpyDriver""","2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - driverClassName.................""com.p6spy.engine.spy.P6SpyDriver"""
71,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,exceptionOverrideClassName,none,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - exceptionOverrideClassName......none
72,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,healthCheckProperties,{},2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - healthCheckProperties...........{}
73,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,healthCheckRegistry,none,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - healthCheckRegistry.............none
74,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,idleTimeout,30000,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - idleTimeout.....................30000
75,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,initializationFailTimeout,1,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - initializationFailTimeout.......1
76,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,isolateInternalQueries,false,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - isolateInternalQueries..........false
77,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,jdbcUrl,jdbc:p6spy:oracle:thin:@127.0.0.1:1521:xe,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - jdbcUrl.........................jdbc:p6spy:oracle:thin:@127.0.0.1:1521:xe
78,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,keepaliveTime,0,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - keepaliveTime...................0
79,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,leakDetectionThreshold,60000,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - leakDetectionThreshold..........60000
80,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,maxLifetime,1800000,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - maxLifetime.....................1800000
81,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,maximumPoolSize,6,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - maximumPoolSize.................6
82,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,metricRegistry,none,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - metricRegistry..................none
83,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,metricsTrackerFactory,none,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - metricsTrackerFactory...........none
84,2026-01-08 20:49:19.625,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,minimumIdle,6,2026-01-08 20:49:19.625 [main] DEBUG com.zaxxer.hikari.HikariConfig - minimumIdle.....................6
85,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,password,<masked>,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - password........................<masked>
86,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,HikariPool-1,CONFIG_SETTING,,,,,,,poolName,"""HikariPool-1""","2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - poolName........................""HikariPool-1"""
87,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,readOnly,false,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - readOnly........................false
88,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,registerMbeans,false,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - registerMbeans..................false
89,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,scheduledExecutor,none,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - scheduledExecutor...............none
90,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,schema,none,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - schema..........................none
91,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,threadFactory,internal,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - threadFactory...................internal
92,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,transactionIsolation,default,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - transactionIsolation............default
93,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,username,"""SCOTT""","2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - username........................""SCOTT"""
94,2026-01-08 20:49:19.626,main,DEBUG,com.zaxxer.hikari.HikariConfig,,CONFIG_SETTING,,,,,,,validationTimeout,5000,2026-01-08 20:49:19.626 [main] DEBUG com.zaxxer.hikari.HikariConfig - validationTimeout...............5000
95,2026-01-08 20:49:19.626,main,INFO,com.zaxxer.hikari.HikariDataSource,HikariPool-1,OTHER,,,,,,,,,2026-01-08 20:49:19.626 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
96,2026-01-08 20:49:19.843,main,INFO,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_ADDED,,,,,,,,,2026-01-08 20:49:19.843 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1
97,2026-01-08 20:49:19.844,main,INFO,com.zaxxer.hikari.HikariDataSource,HikariPool-1,OTHER,,,,,,,,,2026-01-08 20:49:19.844 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
108,,,,,,UNPARSED,,,,,,,,,2026-01-08 20:49:19.947 [main] DEBUG c.zaxxer.hikari.pool.ProxyConnection - HikariPool-1 - Executed rollback on connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1 due to dirty commit state on close().
109,2026-01-08 20:49:19.947,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,POOL_STATS,1,0,1,0,,,,,"2026-01-08 20:49:19.947 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=1, active=0, idle=1, waiting=0)"
110,2026-01-08 20:49:19.994,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_ADDED,,,,,,,,,2026-01-08 20:49:19.994 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@4009fd13
111,2026-01-08 20:49:20.027,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,STATS_OTHER,2,0,2,0,,,,,"2026-01-08 20:49:20.027 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After adding stats (total=2, active=0, idle=2, waiting=0)"
112,2026-01-08 20:49:20.075,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_ADDED,,,,,,,,,2026-01-08 20:49:20.075 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@3f91a66e
113,2026-01-08 20:49:20.106,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,STATS_OTHER,3,0,3,0,,,,,"2026-01-08 20:49:20.106 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After adding stats (total=3, active=0, idle=3, waiting=0)"
114,2026-01-08 20:49:20.147,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_ADDED,,,,,,,,,2026-01-08 20:49:20.147 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@47b03a0e
115,2026-01-08 20:49:20.182,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,STATS_OTHER,4,0,4,0,,,,,"2026-01-08 20:49:20.182 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After adding stats (total=4, active=0, idle=4, waiting=0)"
116,2026-01-08 20:49:20.236,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_ADDED,,,,,,,,,2026-01-08 20:49:20.236 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@5cb47604
117,2026-01-08 20:49:20.276,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,STATS_OTHER,5,0,5,0,,,,,"2026-01-08 20:49:20.276 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After adding stats (total=5, active=0, idle=5, waiting=0)"
118,2026-01-08 20:49:20.323,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_ADDED,,,,,,,,,2026-01-08 20:49:20.323 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.p6spy.engine.wrapper.ConnectionWrapper@6d519503
119,2026-01-08 20:49:20.356,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,STATS_OTHER,6,0,6,0,,,,,"2026-01-08 20:49:20.356 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After adding stats (total=6, active=0, idle=6, waiting=0)"
142,,,,,,UNPARSED,,,,,,,,,2026-01-08 20:49:32.700 [main] DEBUG c.zaxxer.hikari.pool.ProxyConnection - HikariPool-1 - Executed rollback on connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1 due to dirty commit state on close().
152,,,,,,UNPARSED,,,,,,,,,2026-01-08 20:49:33.205 [RMI TCP Connection(4)-172.20.10.2] DEBUG c.zaxxer.hikari.pool.ProxyConnection - HikariPool-1 - Executed rollback on connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1 due to dirty commit state on close().
156,,,,,,UNPARSED,,,,,,,,,2026-01-08 20:49:33.205 [RMI TCP Connection(4)-172.20.10.2] DEBUG c.zaxxer.hikari.pool.ProxyConnection - HikariPool-1 - Executed rollback on connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1 due to dirty commit state on close().
223,,,,,,UNPARSED,,,,,,,,,2026-01-08 20:49:45.400 [scheduling-1] DEBUG c.zaxxer.hikari.pool.ProxyConnection - HikariPool-1 - Executed rollback on connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1 due to dirty commit state on close().
233,,,,,,UNPARSED,,,,,,,,,2026-01-08 20:49:45.442 [scheduling-1] DEBUG c.zaxxer.hikari.pool.ProxyConnection - HikariPool-1 - Executed rollback on connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1 due to dirty commit state on close().
243,,,,,,UNPARSED,,,,,,,,,2026-01-08 20:49:45.457 [scheduling-1] DEBUG c.zaxxer.hikari.pool.ProxyConnection - HikariPool-1 - Executed rollback on connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1 due to dirty commit state on close().
246,2026-01-08 20:49:49.952,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,POOL_STATS,6,0,6,0,,,,,"2026-01-08 20:49:49.952 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=6, active=0, idle=6, waiting=0)"
247,2026-01-08 20:49:49.952,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,FILL_POOL,,,,,,,,,"2026-01-08 20:49:49.952 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled."
248,2026-01-08 20:50:19.955,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,POOL_STATS,6,0,6,0,,,,,"2026-01-08 20:50:19.955 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=6, active=0, idle=6, waiting=0)"
249,2026-01-08 20:50:19.955,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,FILL_POOL,,,,,,,,,"2026-01-08 20:50:19.955 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled."
250,2026-01-08 20:50:49.970,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,POOL_STATS,6,0,6,0,,,,,"2026-01-08 20:50:49.970 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=6, active=0, idle=6, waiting=0)"
251,2026-01-08 20:50:49.970,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,FILL_POOL,,,,,,,,,"2026-01-08 20:50:49.970 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled."
252,2026-01-08 20:51:19.971,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,POOL_STATS,6,0,6,0,,,,,"2026-01-08 20:51:19.971 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=6, active=0, idle=6, waiting=0)"
253,2026-01-08 20:51:19.971,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,FILL_POOL,,,,,,,,,"2026-01-08 20:51:19.971 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled."
1132,2026-01-08 20:51:41.155,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,1,,,,,"2026-01-08 20:51:41.155 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=1)"
1140,2026-01-08 20:51:41.155,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,1,,,,,"2026-01-08 20:51:41.155 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=1)"
1149,2026-01-08 20:51:41.156,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,2,,,,,"2026-01-08 20:51:41.156 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=2)"
1184,2026-01-08 20:51:41.157,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,1,,,,,"2026-01-08 20:51:41.157 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=1)"
1185,2026-01-08 20:51:41.157,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,2,,,,,"2026-01-08 20:51:41.157 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=2)"
1212,2026-01-08 20:51:41.162,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,1,,,,,"2026-01-08 20:51:41.162 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=1)"
1252,2026-01-08 20:51:41.164,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,1,,,,,"2026-01-08 20:51:41.164 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=1)"
1308,2026-01-08 20:51:41.167,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,1,,,,,"2026-01-08 20:51:41.167 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=1)"
1310,2026-01-08 20:51:41.175,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,2,,,,,"2026-01-08 20:51:41.175 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=2)"
1311,2026-01-08 20:51:41.175,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,2,,,,,"2026-01-08 20:51:41.175 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=2)"
1322,2026-01-08 20:51:41.176,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,3,,,,,"2026-01-08 20:51:41.176 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=3)"
1323,2026-01-08 20:51:41.176,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,3,,,,,"2026-01-08 20:51:41.176 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=3)"
1331,2026-01-08 20:51:41.176,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,4,,,,,"2026-01-08 20:51:41.176 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=4)"
1397,2026-01-08 20:51:41.180,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,3,,,,,"2026-01-08 20:51:41.180 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=3)"
1398,2026-01-08 20:51:41.186,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,3,,,,,"2026-01-08 20:51:41.186 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=3)"
1440,2026-01-08 20:51:41.186,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,3,,,,,"2026-01-08 20:51:41.186 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=3)"
1441,2026-01-08 20:51:41.189,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,2,,,,,"2026-01-08 20:51:41.189 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=2)"
1442,2026-01-08 20:51:41.189,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,2,,,,,"2026-01-08 20:51:41.189 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=2)"
1443,2026-01-08 20:51:41.189,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,6,0,2,,,,,"2026-01-08 20:51:41.189 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=6, idle=0, waiting=2)"
1550,2026-01-08 20:51:41.202,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,3,3,1,,,,,"2026-01-08 20:51:41.202 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=3, idle=3, waiting=1)"
