seq,original_line,timestamp,thread,execution_time_ms,sql_type,table_name,parameter_count,in_clause_count,oracle_sql
1,704,33:52.5,http-nio-8185-exec-1,9,SELECT,REVIEW_STATISTICS,276,276,"select rs1_0.PROPERTY_ID,rs1_0.AVG_RATING,rs1_0.LAST_CALCED,rs1_0.NEGATIVE_KEYWORD_COUNT,rs1_0.POSITIVE_KEYWORD_COUNT,rs1_0.REVIEW_COUNT from REVIEW_STATISTICS rs1_0 where rs1_0.PROPERTY_ID in ('2e41270e74dfc67ff38a6d896661a659','f08b31c18f04a834ed24a8d29172d55a','bea1558cf7782674845daa93563a5e00','4d5f28ea84cd3121580c62b152bcb353','TEST_CHARTER_047735             ','TEST_CHARTER_013338             ','TEST_CHARTER_045425             ','TEST_CHARTER_006289             ','TEST_CHARTER_047342             ','TEST_CHARTER_036960             ','TEST_CHARTER_045414             ','TEST_CHARTER_004874             ','TEST_CHARTER_013506             ','TEST_CHARTER_017744             ','TEST_CHARTER_029520             ','TEST_CHARTER_048020             ','TEST_CHARTER_045974             ','TEST_CHARTER_003099             ','TEST_CHARTER_005767             ','TEST_CHARTER_019280             ','TEST_CHARTER_038174             ','TEST_CHARTER_030629             ','TEST_CHARTER_045983             ','TEST_CHARTER_010347             ','TEST_CHARTER_008002             ','ab0e81f6f31117d0228f123e27210956','TEST_CHARTER_025670             ','TEST_CHARTER_036479             ','TEST_CHARTER_042410             ','TEST_CHARTER_043845             ','TEST_CHARTER_046845             ','TEST_CHARTER_038389             ','TEST_CHARTER_042953             ','TEST_CHARTER_007509             ','TEST_CHARTER_049060             ','TEST_CHARTER_016167             ','TEST_CHARTER_001878             ','TEST_CHARTER_022860             ','TEST_CHARTER_012259             ','TEST_CHARTER_016502             ','TEST_CHARTER_003390             ','TEST_CHARTER_043082             ','TEST_CHARTER_048237             ','TEST_CHARTER_016356             ','TEST_CHARTER_037107             ','TEST_CHARTER_010511             ','TEST_CHARTER_019651             ','TEST_CHARTER_003664             ','TEST_CHARTER_015043             ','TEST_CHARTER_023598             ','TEST_CHARTER_036258             ','TEST_CHARTER_039839             ','TEST_CHARTER_027258             ','TEST_CHARTER_003391             ','TEST_CHARTER_000306             ','TEST_CHARTER_048405             ','TEST_CHARTER_013324             ','TEST_CHARTER_028905             ','TEST_CHARTER_002175             ','TEST_CHARTER_043672             ','TEST_CHARTER_015961             ','TEST_CHARTER_022081             ','TEST_CHARTER_014032             ','TEST_CHARTER_027979             ','TEST_CHARTER_041784             ','TEST_CHARTER_011323             ','TEST_CHARTER_031568             ','TEST_CHARTER_005973             ','TEST_CHARTER_020528             ','TEST_CHARTER_011133             ','TEST_CHARTER_037435             ','TEST_CHARTER_016456             ','TEST_CHARTER_003844             ','TEST_CHARTER_003294             ','TEST_CHARTER_031804             ','TEST_CHARTER_004991             ','TEST_CHARTER_038682             ','TEST_CHARTER_049425             ','TEST_CHARTER_043073             ','TEST_CHARTER_038406             ','TEST_CHARTER_032816             ','TEST_CHARTER_046644             ','TEST_CHARTER_041206             ','TEST_CHARTER_014366             ','TEST_CHARTER_024847             ','TEST_CHARTER_022210             ','TEST_CHARTER_017674             ','TEST_CHARTER_002314             ','TEST_CHARTER_027363             ','TEST_CHARTER_015050             ','TEST_CHARTER_039224             ','TEST_CHARTER_042302             ','TEST_CHARTER_033760             ','TEST_CHARTER_011138             ','TEST_CHARTER_048760             ','TEST_CHARTER_049983             ','TEST_CHARTER_014346             ','TEST_CHARTER_047564             ','TEST_CHARTER_048640             ','TEST_CHARTER_027924             ','TEST_CHARTER_001645             ','TEST_CHARTER_010932             ','TEST_CHARTER_043440             ','TEST_CHARTER_041148             ','TEST_CHARTER_039691             ','TEST_CHARTER_012706             ','TEST_CHARTER_049625             ','TEST_CHARTER_016785             ','TEST_CHARTER_016023             ','TEST_CHARTER_035240             ','TEST_CHARTER_032859             ','TEST_CHARTER_007011             ','TEST_CHARTER_006355             ','TEST_CHARTER_034776             ','TEST_CHARTER_032813             ','TEST_CHARTER_033501             ','TEST_CHARTER_008271             ','TEST_CHARTER_007202             ','TEST_CHARTER_011812             ','TEST_CHARTER_044296             ','TEST_CHARTER_031910             ','TEST_CHARTER_012144             ','TEST_CHARTER_019596             ','TEST_CHARTER_048517             ','TEST_CHARTER_006547             ','TEST_CHARTER_049370             ','TEST_CHARTER_000018             ','TEST_CHARTER_036693             ','TEST_CHARTER_036366             ','TEST_CHARTER_022439             ','TEST_CHARTER_040380             ','TEST_CHARTER_025213             ','TEST_CHARTER_034787             ','TEST_CHARTER_001213             ','TEST_CHARTER_033168             ','TEST_CHARTER_011507             ','TEST_CHARTER_035255             ','TEST_CHARTER_014254             ','TEST_CHARTER_042148             ','TEST_CHARTER_032115             ','TEST_CHARTER_032103             ','TEST_CHARTER_035090             ','TEST_CHARTER_012326             ','TEST_CHARTER_007815             ','TEST_CHARTER_048163             ','TEST_CHARTER_049006             ','TEST_CHARTER_012291             ','TEST_CHARTER_041479             ','TEST_CHARTER_045357             ','TEST_CHARTER_031976             ','TEST_CHARTER_046608             ','TEST_CHARTER_024281             ','TEST_CHARTER_027938             ','TEST_CHARTER_012872             ','TEST_CHARTER_004266             ','TEST_CHARTER_016799             ','TEST_CHARTER_038309             ','TEST_CHARTER_007649             ','TEST_CHARTER_020079             ','TEST_CHARTER_000191             ','TEST_CHARTER_007913             ','TEST_CHARTER_036720             ','TEST_CHARTER_017818             ','TEST_CHARTER_010769             ','TEST_CHARTER_006597             ','TEST_CHARTER_044337             ','TEST_CHARTER_023401             ','TEST_CHARTER_040436             ','TEST_CHARTER_028442             ','TEST_CHARTER_005539             ','TEST_CHARTER_035549             ','TEST_CHARTER_015171             ','TEST_CHARTER_010838             ','TEST_CHARTER_008157             ','TEST_CHARTER_026918             ','TEST_CHARTER_012789             ','TEST_CHARTER_020054             ','TEST_CHARTER_034722             ','TEST_CHARTER_012273             ','TEST_CHARTER_008511             ','TEST_CHARTER_042174             ','TEST_CHARTER_029225             ','TEST_CHARTER_008600             ','TEST_CHARTER_030113             ','TEST_CHARTER_042588             ','TEST_CHARTER_014748             ','TEST_CHARTER_043196             ','TEST_CHARTER_035192             ','TEST_CHARTER_028603             ','TEST_CHARTER_013222             ','TEST_CHARTER_025822             ','TEST_CHARTER_022576             ','TEST_CHARTER_040587             ','TEST_CHARTER_009571             ','TEST_CHARTER_035991             ','TEST_CHARTER_024214             ','TEST_CHARTER_040765             ','TEST_CHARTER_035978             ','61cad195fb349dfdd08df29bb1e58959','94ea29526fa1b8d1e3c9cd2c8e9d6663','da6a4b8b7fe4c782b31d02b8d83cc1f6','25b4e0dbaf7e5f41f926f11559e5f6f8','b2b1cd684b4c3456ee47c6c5df3bca6e','9752d12aa3dd5d8104f6a623b4997f8e','d3609b1253f9ddbd58b8dc22a4661f02','a0d510f2884386f2cb374022502511c3','0844d7e8ebf391a24658c05dec9bac32','4557b841caed8b2fa98793bafa06e740','2a8d261b39c4244fb53abb96b4909af6','fec6850817537ea1dc50b5c7bfafcb43','1079212f68b796d64637ca53e92784b1','fd580951d1a6101c63b5a271ee4d4354','7ae27881da87d9f48cc7c10c5ac6b2e0','02ddd4c8113ee8ec1dab47bf4d2b7e31','ad239ca3c8d2807f5e34d88d3af76ce8','466470b7a8d2e16ea9ddc32d53200532','724f4acd62bde2c1534feb2480a83e8e','2c08346b9324bc31adbab2afa8c7e167','590ca8164c83992134da8afb94f3a1b9','4e328bd9e8d97aeb316a9398be45d5cf','b8ae8d70f0bf3455594d6ea7457e610d','9d8223855c35f2d132a92dee88d04d85','e674c09bbe77258b33d6a8e4ad33c863','ced6815ad60af8ce90a2fec0fcc8a815','49714da6de3ba38555bed63edf66e789','49d0448359a3a164e10bf1281f2276b7','8f24cf288a881339e919c8b9219c3d2f','8c8121b547cdecb21b77d7c824a47c71','ae8d30c9d1c08a904340254fbfe8ee30','b4bd568b0edb9e45c2318c1afe76c89e','1eedf3c3fb6431681d6fb73f9f925fd6','ad8d1df2d747201e561b713c1a5a3010','67f87488fc599d4d7ff4d142a299d7c7','8b6934084b432e57e9bb32512a8c1304','b42ba294e3aa5665e69af01f7dbdce8f','3e006b507947ca748a87b41e4996299c','92bb58ff47dce0e94fb8368d694fa00d','bce928d29b2f8cd40e0043d6e936a9d1','cd0144e38e42fbb09004c1637b39ed43','699c9e0605bfd791ce4f4b49fd6f092b','41a250e7907bcd51d94e329dfcf3e0c5','ed9f8af77aaac52ae853829fcc098092','31e7aea5499d42752beef2d9972ecd48','c99ff8c23d9a6649188e045c2d949e1f','36c2d3dde7e8b0c5a30a8c6c0178f5e0','9d2653927d7cdf28cfb73f6fab303eb9','6167503792ea382baaa91883e1623d7a','c4850f90bcf07e367761b58079377125','687451eee15fc5544bfc4be1a6c9f0d2','b4626e234c457d683ca75acf592c6046','79a3d720c164f6e8cece0eeeca776bac','cbd50b77d7a4b2a7d93ae9b8cd58aa0b','8ea6674bb1cb5bfe606062567052c9aa','db57c0c18b0909999b690a911b12d717','930149fba8739270d3fc4e203235db99','70554169121002d4a83d340f45a428c8','8e82eef1e4c1d25a2f682c262c214225','6742683f8f42bb0b03bdf99f7719ea37','aabc5a6a1bf9986e508eb3f7465d1c95','1d5cc0b93bbbfb98d32823298305705f','3310ae9eca27a39d1543b3df8a104c50','ad0dae84621564097bbd3ec4bf3810a3','639ee306c640bb4fe6a52d9cd442007a','7807ebcda3924eff75165776a217fd62','6751e9dd6092dc5e4a6f8dba82266ed3','4abb45b0ce9040474437c96bc060b3be','9fda927159e10add6376692dc02a9070','2a0693c86bd11749be1756e8be3dad3c','4b65d10f75e7a5ed64d680c3af42684b','d9cc06659dfdde698b7f31432d5ee4b7','efa384446d8ef3ec1d6bc566bec3a0b3','264837cede24b68719137804aeefbd46','4eba987b795a112b68fce4a14280ef13','3d72d21ac1772c1cbedc53e2b2f842f2','4a312db3ff1dfd26213dbb131219bd85','1ed77b4fdf981aa1830cacf46f8172f4');"
