개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명
3060000,CDFF4220002009000007,2009-09-25,,1,영업/정상,13,영업중,,,,,02-3147-3891,,,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층,서울특별시 중랑구 망우로30길 3 (상봉동),2120,메가박스중앙(주) 상봉지점 7관,2025-03-04 19:58,U,06:00.0,,206526.0022,454549.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060000,CDFF4220002009000005,2009-09-25,,1,영업/정상,13,영업중,,,,,02-3147-3891,,,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층,서울특별시 중랑구 망우로30길 3 (상봉동),2120,메가박스중앙(주) 상봉지점 5관,2025-03-04 19:56,U,06:00.0,,206526.0022,454549.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060000,CDFF4220002009000006,2009-09-25,,1,영업/정상,13,영업중,,,,,02-3147-3891,,,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층,서울특별시 중랑구 망우로30길 3 (상봉동),2120,메가박스중앙(주) 상봉지점 6관,2025-03-04 19:57,U,06:00.0,,206526.0022,454549.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060000,CDFF4220002009000004,2009-09-25,,1,영업/정상,13,영업중,,,,,02-3147-3891,,,서울특별시 중랑구 상봉동 130-3 상봉뉴월드시네마 4층,서울특별시 중랑구 망우로30길 3 (상봉동),2120,메가박스중앙(주) 상봉지점 4관,2025-03-04 19:54,U,06:00.0,,206526.0022,454549.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002017000009,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제19관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002017000008,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제18관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002017000007,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제17관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002017000006,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제16관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002004000006,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제5관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002004000007,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제6관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002004000008,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제9관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002004000010,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제10관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002004000011,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제8관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002017000001,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제11관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080000,CDFF4220002012000004,2012-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 8층 (수유동)",1055,CGV 수유 7관,2025-04-23 9:20,U,05:00.0,,202565.2368,460003.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000007,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 5관,2025-04-11 10:21,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000006,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 7관,2025-04-11 10:21,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000005,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 4DX관,2025-04-11 10:22,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000004,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 4관,2025-04-11 10:22,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000003,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 3관,2025-04-11 10:19,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002017000002,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제12관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002004000003,2017-07-14,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제3관,2025-04-21 15:04,U,03:00.0,,196864.3606,447707.4033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000004,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제5관,2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000005,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제6관,2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000006,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제7관,2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000007,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제8관,2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000008,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제9관,2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000009,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제10관(골드클래스),2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000000,CDFF4220002004000007,2004-06-30,,1,영업/정상,13,영업중,,,,,766-3211,,,서울특별시 종로구 명륜2가 41-9 4층,"서울특별시 종로구 대명길 28 (명륜2가,4층)",,CGV 대학로 8관,2025-04-14 9:13,U,06:00.0,,199916.8335,453462.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000000,CDFF4220002004000001,2004-06-30,,1,영업/정상,13,영업중,,,,,766-3211,,,서울특별시 종로구 명륜2가 41-9 지하3층,"서울특별시 종로구 대명길 28 (명륜2가,지하3층)",,CGV 대학로 1관,2025-04-14 9:10,U,06:00.0,,199916.8335,453462.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000010,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제11관(SCREEN X),2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002015000001,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 12관(IMAX),2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000011,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제2관[4D],2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180000,CDFF4220002009000001,2015-12-23,,1,영업/정상,13,영업중,,,,,02-2638-2752,,,서울특별시 영등포구 영등포동4가 442,"서울특별시 영등포구 영중로 15, 6층 (영등포동4가, 타임스퀘어)",7305,CGV 영등포 제1관,2025-04-21 8:02,U,03:00.0,,191385.0574,446098.5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130000,CDFF4220002014000003,2014-09-26,,1,영업/정상,13,영업중,,,,,02-3143-6753,,,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),3995,CGV홍대 3관,2025-04-21 17:08,U,03:00.0,,193105.3351,450464.4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130000,CDFF4220002014000002,2014-09-26,,1,영업/정상,13,영업중,,,,,02-3143-6753,,,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),3995,CGV홍대 2관,2025-04-21 17:05,U,03:00.0,,193105.3351,450464.4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130000,CDFF4220002014000001,2014-09-26,,1,영업/정상,13,영업중,,,,,02-3143-6753,,,서울특별시 마포구 동교동 159-8,서울특별시 마포구 양화로 153 (동교동),3995,CGV홍대 1관,2025-04-21 17:00,U,03:00.0,,193105.3351,450464.4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002013000006,2013-06-18,,1,영업/정상,13,영업중,,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",3780,CGV신촌아트레온 6관,2025-04-21 15:48,U,03:00.0,,194649.344,450478.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002013000005,2013-06-18,,1,영업/정상,13,영업중,,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",3780,CGV신촌아트레온 5관,2025-04-21 15:48,U,03:00.0,,194649.344,450478.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002007000004,2007-02-08,,1,영업/정상,13,영업중,,,,,539-9407,,,서울특별시 강남구 역삼동 814-6 스타플랙스 10층,"서울특별시 강남구 강남대로 438 (역삼동,스타플랙스 10층)",,CGV 강남제4관,2025-04-21 16:03,U,03:00.0,,202262.4579,444382.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000000,CDFF4220002004000003,2004-06-30,,1,영업/정상,13,영업중,,,,,766-3211,,,서울특별시 종로구 명륜2가 41-9 지하2층,"서울특별시 종로구 대명길 28 (명륜2가,지하2층)",,CGV 대학로 3관,2025-04-14 9:11,U,06:00.0,,199916.8335,453462.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000000,CDFF4220002004000006,2004-06-30,,1,영업/정상,13,영업중,,,,,766-3211,,,서울특별시 종로구 명륜2가 41-9 3층,"서울특별시 종로구 대명길 28 (명륜2가,3층)",,CGV 대학로 7관,2025-04-14 9:12,U,06:00.0,,199916.8335,453462.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000000,CDFF4220002004000002,2004-06-30,,1,영업/정상,13,영업중,,,,,766-3211,,,서울특별시 종로구 명륜2가 41-9 지하3층,"서울특별시 종로구 대명길 28 (명륜2가,지하3층)",,CGV 대학로 2관,2025-04-14 9:10,U,06:00.0,,199916.8335,453462.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000000,CDFF4220002004000004,2004-06-30,,1,영업/정상,13,영업중,,,,,766-3211,,,서울특별시 종로구 명륜2가 41-9 지하2층,"서울특별시 종로구 대명길 28 (명륜2가,지하2층)",,CGV 대학로 4관,2025-04-14 9:12,U,06:00.0,,199916.8335,453462.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000002,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 2관,2025-04-11 10:17,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000001,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 SCREENX관,2025-04-11 10:16,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240000,CDFF4220002025000008,2025-04-11,,1,영업/정상,13,영업중,,,,,1544-1122,,,서울특별시 강동구 고덕동 353-23,"서울특별시 강동구 고덕비즈밸리로 51, 3,4층 (고덕동)",5203,CGV고덕강일 8관,2025-04-11 10:21,I,03:00.0,,213847.9237,451564.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002017000002,2017-12-19,,1,영업/정상,13,영업중,,,,,02-2136-3500,,,서울특별시 중구 을지로6가 17-2 현대시티타워,"서울특별시 중구 장충단로13길 20, 현대시티타워 10층 (을지로6가)",4563,CGV 동대문 제2관,2025-04-15 17:59,U,07:00.0,,200613.5103,451817.5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002017000003,2017-12-19,,1,영업/정상,13,영업중,,,,,02-2136-3500,,,서울특별시 중구 을지로6가 17-2 현대시티타워,"서울특별시 중구 장충단로13길 20, 현대시티타워 10층 (을지로6가)",4563,CGV 동대문 제3관,2025-04-15 17:59,U,07:00.0,,200613.5103,451817.5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002017000004,2017-12-19,,1,영업/정상,13,영업중,,,,,02-2136-3500,,,서울특별시 중구 을지로6가 17-2 현대시티타워,"서울특별시 중구 장충단로13길 20, 현대시티타워 10층 (을지로6가)",4563,CGV 동대문 제4관,2025-04-15 18:00,U,07:00.0,,200613.5103,451817.5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002017000005,2017-12-19,,1,영업/정상,13,영업중,,,,,02-2136-3500,,,서울특별시 중구 을지로6가 17-2 현대시티타워,"서울특별시 중구 장충단로13길 20, 현대시티타워 10층 (을지로6가)",4563,CGV 동대문 제5관,2025-04-15 18:01,U,07:00.0,,200613.5103,451817.5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002017000006,2017-12-19,,1,영업/정상,13,영업중,,,,,02-2136-3500,,,서울특별시 중구 을지로6가 17-2 현대시티타워,"서울특별시 중구 장충단로13길 20, 현대시티타워 10층 (을지로6가)",4563,CGV 동대문 제6관,2025-04-15 18:02,U,07:00.0,,200613.5103,451817.5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002000000022,2000-05-04,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 159,"서울특별시 강남구 영동대로 513 (삼성동, 코엑스)",6164,코엑스 LED 3관,2025-04-17 13:20,U,09:00.0,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002007000003,2007-02-08,,1,영업/정상,13,영업중,,,,,539-9407,,,서울특별시 강남구 역삼동 814-6 스타플렉스 8층,"서울특별시 강남구 강남대로 438 (역삼동,스타플렉스 8층)",,CGV 강남제3관,2025-04-21 16:03,U,03:00.0,,202262.4579,444382.5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220001991000002,2002-06-24,,1,영업/정상,13,영업중,,,,,02-971-7540,,,서울특별시 노원구 중계동 506-1,서울특별시 노원구 섬밭로 258 (중계동),,CGV 하계 제2관,2025-04-21 15:37,U,03:00.0,,205645.892,459609.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220001991000001,2002-06-24,,1,영업/정상,13,영업중,,,,,02-971-7540,,,서울특별시 노원구 중계동 506-1,서울특별시 노원구 섬밭로 258 (중계동),,CGV 하계 제1관,2025-04-21 15:37,U,03:00.0,,205645.892,459609.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220001995000001,2002-06-24,,1,영업/정상,13,영업중,,,,,02-971-7540,,,서울특별시 노원구 중계동 506-1,서울특별시 노원구 섬밭로 258 (중계동),,CGV 하계 제3관,2025-04-21 15:37,U,03:00.0,,205645.892,459609.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000001,2005-11-15,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제1관),2025-07-24 9:42,U,06:00.0,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010000,CDFF4220002006000002,2006-04-06,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 충무로2가 65-9,서울특별시 중구 퇴계로 123 (충무로2가),,CGV명동역 씨네라이브러리 3관,2025-04-23 17:43,U,05:00.0,,198636.2504,451005.7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002000000002,2000-05-04,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 159 코엑스,"서울특별시 강남구 영동대로 513, 코엑스 (삼성동)",6164,코엑스 LED 2관,2025-04-17 13:19,U,09:00.0,,205130.5917,445590.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150000,CDFF4220002019000003,2019-01-25,,1,영업/정상,13,영업중,,,,,02-3665-9064,,,서울특별시 강서구 등촌동 639-23 3~9층,"서울특별시 강서구 공항대로45길 63, 3~9층 (등촌동)",7567,CGV 등촌 3관,2025-04-22 13:38,U,04:00.0,,187210.9178,450631.4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150000,CDFF4220002019000004,2019-01-25,,1,영업/정상,13,영업중,,,,,02-3665-9064,,,서울특별시 강서구 등촌동 639-23 3~9층,"서울특별시 강서구 공항대로45길 63, 3~9층 (등촌동)",7567,CGV 등촌 4관,2025-04-22 13:38,U,04:00.0,,187210.9178,450631.4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150000,CDFF4220002019000005,2019-01-25,,1,영업/정상,13,영업중,,,,,02-3665-9064,,,서울특별시 강서구 등촌동 639-23 3~9층,"서울특별시 강서구 공항대로45길 63, 3~9층 (등촌동)",7567,CGV 등촌 5관,2025-04-22 13:38,U,04:00.0,,187210.9178,450631.4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080000,CDFF4220002012000005,2012-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 4층 (수유동)",1055,CGV  수유 2관,2025-04-23 9:18,U,05:00.0,,202565.2368,460003.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080000,CDFF4220002012000006,2012-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 4층 (수유동)",1055,CGV 수유 3관,2025-04-23 9:19,U,05:00.0,,202565.2368,460003.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080000,CDFF4220002012000007,2012-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 6층 (수유동)",1055,CGV 수유 6관,2025-04-23 9:19,U,05:00.0,,202565.2368,460003.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000000,CDFF4220002002000001,2002-02-01,,3,폐업,3,폐업,2008-12-26,,,,708-5003,,110-470,서울특별시 종로구 연지동 270번지 ,서울특별시 종로구 종로33길 15  (연지동),,연강홀,2008-12-26 10:48,I,59:59.0,,200038.3431,452178.7745,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20020201,
3080000,CDFF4220002012000008,2012-02-24,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 6층 (수유동)",1055,CGV 수유 5관,2025-04-23 9:19,U,05:00.0,,202565.2368,460003.1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002002000017,2002-01-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 651-21,서울특별시 강남구 도산대로 323 (신사동),,CGV 청담씨네시티 4DX,2025-04-23 10:38,U,05:00.0,,203205.417,446740.5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002002000014,2002-01-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 651-21,서울특별시 강남구 도산대로 323 (신사동),,CGV 청담씨네시티 3관(COMFORT SWEETBOX PREMIUM),2025-04-23 10:38,U,05:00.0,,203205.417,446740.5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002002000013,2002-01-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 651-21,서울특별시 강남구 도산대로 323 (신사동),,CGV 청담씨네시티 2관(HEADPHONE),2025-04-23 10:38,U,05:00.0,,203205.417,446740.5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002002000012,2002-01-23,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 651-21,서울특별시 강남구 도산대로 323 (신사동),,CGV 청담씨네시티 1관(HEADPHONE),2025-04-23 10:01,U,05:00.0,,203205.417,446740.5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220000,CDFF4220002002000011,2002-01-23,,1,영업/정상,13,영업중,,,,,753-0391,,,서울특별시 강남구 신사동 651-21,서울특별시 강남구 도산대로 323 (신사동),6021,CGV 청담씨네시티 CINEMA SWEETBOX PREMIUM 관,2025-04-23 10:02,U,05:00.0,,203205.417,446740.5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080000,CDFF4220002007000003,2007-03-30,,1,영업/정상,13,영업중,,,,,986-1375,,,서울특별시 강북구 미아동 35-4 트레지오 쇼핑몰 10층,"서울특별시 강북구 도봉로 34, 10층 (미아동, 트레지오빌딩)",1220,씨지브이 미아점 3관,2025-04-28 11:25,U,00:00.0,,202642.446,456636.3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
